line_1,suburb,postal_code,state,country,location
"UNIT 101, 185 OLD BURLEIGH ROAD",BROADBEACH,4218,QLD,AUSTRALIA,"{'longitude': 153.43443057, 'latitude': -28.03343873}"
21 MURDOCH STREET,ERMINGTON,2115,NSW,AUSTRALIA,"{'longitude': 151.06143789, 'latitude': -33.8147175}"
8 SHADY GROVE,TANAWHA,4556,QLD,AUSTRALIA,"{'longitude': 153.04056877, 'latitude': -26.71292088}"
163 WONDALL ROAD,WYNNUM WEST,4178,QLD,AUSTRALIA,"{'longitude': 153.16156447, 'latitude': -27.4608792}"
1854 CARNEYS CREEK ROAD,CARNEYS CREEK,4310,QLD,AUSTRALIA,"{'longitude': 152.56762688, 'latitude': -28.21037239}"
17 TAHITI STREET,TAIGUM,4018,QLD,AUSTRALIA,"{'longitude': 153.05182906, 'latitude': -27.34393387}"
"UNIT 101, 107-115 PACIFIC HIGHWAY",HORNSBY,2077,NSW,AUSTRALIA,"{'longitude': 151.09784596, 'latitude': -33.70750461}"
13 LUCAS AVENUE,RUSSELL LEA,2046,NSW,AUSTRALIA,"{'longitude': 151.13725399, 'latitude': -33.85767129}"
92 CONCORD ROAD,NORTH STRATHFIELD,2137,NSW,AUSTRALIA,"{'longitude': 151.09305787, 'latitude': -33.86222656}"
17 CALDERVALE AVENUE,ELLENBROOK,6069,WA,AUSTRALIA,"{'longitude': 115.97164468, 'latitude': -31.7700386}"
3 SUNSAIL PLACE,THORNLANDS,4164,QLD,AUSTRALIA,"{'longitude': 153.274562, 'latitude': -27.55960731}"
"UNIT 2, 140 MEADOW STREET",KOORINGAL,2650,NSW,AUSTRALIA,"{'longitude': 147.37020518, 'latitude': -35.14517545}"
"UNIT 6, 20B MARY STREET",BIRKDALE,4159,QLD,AUSTRALIA,"{'longitude': 153.21417066, 'latitude': -27.49137886}"
106 IVANHOE STREET,EDEN HILL,6054,WA,AUSTRALIA,"{'longitude': 115.94660069, 'latitude': -31.8921466}"
10 ROWLAND AVENUE,WOLLONGONG,2500,NSW,AUSTRALIA,"{'longitude': 150.88545752, 'latitude': -34.42814885}"
123 VIERITZ ROAD,PEACHESTER,4519,QLD,AUSTRALIA,"{'longitude': 152.86961946, 'latitude': -26.8564383}"
31 RAGLAN STREET,HOPETOUN,6348,WA,AUSTRALIA,"{'longitude': 120.12313939, 'latitude': -33.94476659}"
"UNIT 2, 2 CAMBEY WAY",BRENTWOOD,6153,WA,AUSTRALIA,"{'longitude': 115.84965071, 'latitude': -32.04556661}"
4 SIMPSON STREET,DUNDAS VALLEY,2117,NSW,AUSTRALIA,"{'longitude': 151.04678958, 'latitude': -33.796039}"
121 LARTER STREET,CANADIAN,3350,VIC,AUSTRALIA,"{'longitude': 143.87310266, 'latitude': -37.57125001}"
15 WHITE GUM RISE,BYFORD,6122,WA,AUSTRALIA,"{'longitude': 116.0165807, 'latitude': -32.2250666}"
"UNIT 7, 1A ADELAIDE STREET",EAST GOSFORD,2250,NSW,AUSTRALIA,"{'longitude': 151.35198795, 'latitude': -33.44016803}"
1 MILTON STREET,CHATSWOOD,2067,NSW,AUSTRALIA,"{'longitude': 151.19168696, 'latitude': -33.79045563}"
25 MCDONALD STREET,GULLIVER,4812,QLD,AUSTRALIA,"{'longitude': 146.77330505, 'latitude': -19.28365162}"
38 WINTERGREENE DRIVE,BENNETT SPRINGS,6063,WA,AUSTRALIA,"{'longitude': 115.92990094, 'latitude': -31.85622976}"
15 DUNN CLOSE,SEVILLE GROVE,6112,WA,AUSTRALIA,"{'longitude': 115.9823419, 'latitude': -32.134464}"
577 BROUGHANS ROAD,FINLEY,2713,NSW,AUSTRALIA,"{'longitude': 145.4958231, 'latitude': -35.66648806}"
"UNIT 1, 5 MURPHY STREET",BRIGHTON,3186,VIC,AUSTRALIA,"{'longitude': 144.99574192, 'latitude': -37.89707884}"
12 ROHL ROAD,WALLOON,4306,QLD,AUSTRALIA,"{'longitude': 152.65888856, 'latitude': -27.60340404}"
101 BAXTER ROAD,MASCOT,2020,NSW,AUSTRALIA,"{'longitude': 151.18856393, 'latitude': -33.93142694}"
16 CLANCY WAY,THORNLIE,6108,WA,AUSTRALIA,"{'longitude': 115.96202617, 'latitude': -32.05310583}"
14 TINAROO PLACE,TEWANTIN,4565,QLD,AUSTRALIA,"{'longitude': 153.0112222, 'latitude': -26.39558853}"
7 FOURTH STREET,GRANVILLE,2142,NSW,AUSTRALIA,"{'longitude': 151.0149442, 'latitude': -33.8399316}"
222 EDWARDES STREET,RESERVOIR,3073,VIC,AUSTRALIA,"{'longitude': 144.98785494, 'latitude': -37.71419984}"
89 TAMBAROORA CRESCENT,MARAYONG,2148,NSW,AUSTRALIA,"{'longitude': 150.88091251, 'latitude': -33.74713131}"
8 HIGHVIEW DRIVE,CRAIGNISH,4655,QLD,AUSTRALIA,"{'longitude': 152.72200107, 'latitude': -25.27893033}"
18 TAMARANG STREET,TARRAGINDI,4121,QLD,AUSTRALIA,"{'longitude': 153.03791682, 'latitude': -27.53158553}"
45 STIRLING STREET,BUNBURY,6230,WA,AUSTRALIA,"{'longitude': 115.64248084, 'latitude': -33.32740662}"
116 PALMERSTON CRESCENT,SOUTH MELBOURNE,3205,VIC,AUSTRALIA,"{'longitude': 144.96738293, 'latitude': -37.83587884}"
127 DAVIDSON AVENUE,CONCORD,2137,NSW,AUSTRALIA,"{'longitude': 151.09250119, 'latitude': -33.85603361}"
57 CLARET ASH BOULEVARD,BALDIVIS,6171,WA,AUSTRALIA,"{'longitude': 115.82922697, 'latitude': -32.3420268}"
"UNIT 608, 81 O'CONNOR STREET",CHIPPENDALE,2008,NSW,AUSTRALIA,"{'longitude': 151.20055353, 'latitude': -33.8861301}"
38 TWICKENHAM DRIVE,DUBBO,2830,NSW,AUSTRALIA,"{'longitude': 148.64082306, 'latitude': -32.2404179}"
7 DALBEATTIE WAY,KINROSS,6028,WA,AUSTRALIA,"{'longitude': 115.73545071, 'latitude': -31.71242661}"
"UNIT 2, 3 GREYBOX CRESCENT",KUNUNURRA,6743,WA,AUSTRALIA,"{'longitude': 128.74560262, 'latitude': -15.77529758}"
282 CRAWFORD ROAD,INGLEWOOD,6052,WA,AUSTRALIA,"{'longitude': 115.88392067, 'latitude': -31.91396117}"
12 COCKMAN CROSS,STRATTON,6056,WA,AUSTRALIA,"{'longitude': 116.03766067, 'latitude': -31.8696766}"
55 DAGLISH STREET,WEMBLEY,6014,WA,AUSTRALIA,"{'longitude': 115.8184439, 'latitude': -31.93615178}"
6 MULLINS STREET,WHITFIELD,4870,QLD,AUSTRALIA,"{'longitude': 145.73429283, 'latitude': -16.8968115}"
99 BANNISTER-MARRADONG ROAD,BODDINGTON,6390,WA,AUSTRALIA,"{'longitude': 116.47263068, 'latitude': -32.80889658}"
3 ROYAL OAK PLACE,WEST PENNANT HILLS,2125,NSW,AUSTRALIA,"{'longitude': 151.02153097, 'latitude': -33.74451458}"
234 EDGAR STREET,CONDELL PARK,2200,NSW,AUSTRALIA,"{'longitude': 151.01253712, 'latitude': -33.92264072}"
61 ANAKIE DRIVE,CORNUBIA,4130,QLD,AUSTRALIA,"{'longitude': 153.19260731, 'latitude': -27.66274889}"
19 SELLERS CRESCENT,BELLAMBI,2518,NSW,AUSTRALIA,"{'longitude': 150.91939217, 'latitude': -34.37105607}"
"UNIT 3, 11 SEVEN OAKS STREET",TARINGA,4068,QLD,AUSTRALIA,"{'longitude': 152.98824351, 'latitude': -27.49724782}"
19 KIRKNESS AVENUE,NORTH GOSFORD,2250,NSW,AUSTRALIA,"{'longitude': 151.35216227, 'latitude': -33.41892552}"
45 MARLIN WAY,TIN CAN BAY,4580,QLD,AUSTRALIA,"{'longitude': 152.99946578, 'latitude': -25.91968242}"
29 AZTEC ISLAND RETREAT,HALLS HEAD,6210,WA,AUSTRALIA,"{'longitude': 115.70827077, 'latitude': -32.54025662}"
10 TONEY PLACE,GLENFIELD PARK,2650,NSW,AUSTRALIA,"{'longitude': 147.33442311, 'latitude': -35.14493742}"
12 LUKIN ROAD,HILLARYS,6025,WA,AUSTRALIA,"{'longitude': 115.74996071, 'latitude': -31.81808661}"
1 FERN STREET,ENOGGERA,4051,QLD,AUSTRALIA,"{'longitude': 152.99486355, 'latitude': -27.41288956}"
166 MULLALOO DRIVE,MULLALOO,6027,WA,AUSTRALIA,"{'longitude': 115.75227071, 'latitude': -31.78055661}"
19 BROWNRIGG STREET,SINGLETON,6175,WA,AUSTRALIA,"{'longitude': 115.75451076, 'latitude': -32.44291661}"
26 CADOGAN AVENUE,VENTNOR,3922,VIC,AUSTRALIA,"{'longitude': 145.16365383, 'latitude': -38.47220254}"
26 LINGA LONGA ROAD,YARRAMALONG,2259,NSW,AUSTRALIA,"{'longitude': 151.28083073, 'latitude': -33.22500782}"
37 HALLIDAY STREET,BAYSWATER,6053,WA,AUSTRALIA,"{'longitude': 115.9195407, 'latitude': -31.9263866}"
11 STYLIS PLACE,BENNETT SPRINGS,6063,WA,AUSTRALIA,"{'longitude': 115.92346452, 'latitude': -31.8592728}"
28 VERNON ROAD,TELINA,4680,QLD,AUSTRALIA,"{'longitude': 151.25509776, 'latitude': -23.88651679}"
"UNIT 46, 209 WILLS STREET",TOWNSVILLE CITY,4810,QLD,AUSTRALIA,"{'longitude': 146.81150695, 'latitude': -19.2601084}"
50 MCCONNELL STREET,BULIMBA,4171,QLD,AUSTRALIA,"{'longitude': 153.05742947, 'latitude': -27.44318355}"
"UNIT 4, 6 DELVES PLACE",NORANDA,6062,WA,AUSTRALIA,"{'longitude': 115.90585069, 'latitude': -31.8725166}"
14 DOYLE WAY,BAYONET HEAD,6330,WA,AUSTRALIA,"{'longitude': 117.92820446, 'latitude': -34.96459362}"
23 WHEELER PARADE,DEE WHY,2099,NSW,AUSTRALIA,"{'longitude': 151.29325179, 'latitude': -33.75776234}"
62 WARD STREET,TEWANTIN,4565,QLD,AUSTRALIA,"{'longitude': 153.03655128, 'latitude': -26.3862096}"
99B LYALL STREET,LAMINGTON,6430,WA,AUSTRALIA,"{'longitude': 121.45950985, 'latitude': -30.73503636}"
24 MURPHY STREET,CALAMVALE,4116,QLD,AUSTRALIA,"{'longitude': 153.04669722, 'latitude': -27.61930977}"
8 SIXTH AVENUE,PARKSIDE,4825,QLD,AUSTRALIA,"{'longitude': 139.48979763, 'latitude': -20.73542088}"
17 GALLEY ROAD,HOPE ISLAND,4212,QLD,AUSTRALIA,"{'longitude': 153.35580723, 'latitude': -27.87195667}"
28 RESERVE STREET,WEMBLEY,6014,WA,AUSTRALIA,"{'longitude': 115.80694226, 'latitude': -31.93758408}"
11 HOGARTH STREET,CANNINGTON,6107,WA,AUSTRALIA,"{'longitude': 115.94734922, 'latitude': -32.01872117}"
13 WOOD WAY,LEDGE POINT,6043,WA,AUSTRALIA,"{'longitude': 115.37562071, 'latitude': -31.11160663}"
19 MCCASKILL WAY,NORANDA,6062,WA,AUSTRALIA,"{'longitude': 115.90718069, 'latitude': -31.8742366}"
82 DAMIEN AVENUE,GREYSTANES,2145,NSW,AUSTRALIA,"{'longitude': 150.9600532, 'latitude': -33.82200596}"
189 WHALANS ROAD,GREYSTANES,2145,NSW,AUSTRALIA,"{'longitude': 150.93298663, 'latitude': -33.82491493}"
10 DARCY CRESCENT,GOULBURN,2580,NSW,AUSTRALIA,"{'longitude': 149.70292318, 'latitude': -34.76834958}"
35 CADDY AVENUE,URRAWEEN,4655,QLD,AUSTRALIA,"{'longitude': 152.82093285, 'latitude': -25.28688421}"
16 CHURCH STREET,PYMBLE,2073,NSW,AUSTRALIA,"{'longitude': 151.146083, 'latitude': -33.74298438}"
4 GINGANUP ROAD,SUMMERLAND POINT,2259,NSW,AUSTRALIA,"{'longitude': 151.56673287, 'latitude': -33.13849808}"
"UNIT 105, 20 LEONARD CRESCENT",ASCOT VALE,3032,VIC,AUSTRALIA,"{'longitude': 144.90673016, 'latitude': -37.78458082}"
29 BEN LEXCEN DRIVE,SUNRISE BEACH,4567,QLD,AUSTRALIA,"{'longitude': 153.1007529, 'latitude': -26.41313912}"
402 HIGH ROAD,RIVERTON,6148,WA,AUSTRALIA,"{'longitude': 115.9132807, 'latitude': -32.0379966}"
"UNIT 8, 16 DURACK STREET",MOOROOKA,4105,QLD,AUSTRALIA,"{'longitude': 153.01967045, 'latitude': -27.5297236}"
"UNIT 1006, 2 CHIPPENDALE WAY",CHIPPENDALE,2008,NSW,AUSTRALIA,"{'longitude': 151.20029217, 'latitude': -33.88461413}"
"UNIT 13, 10 MERRIVILLE ROAD",KELLYVILLE RIDGE,2155,NSW,AUSTRALIA,"{'longitude': 150.92732147, 'latitude': -33.69963287}"
11 SARAH STREET,GOOGONG,2620,NSW,AUSTRALIA,"{'longitude': 149.23117521, 'latitude': -35.41877271}"
4 BRUSSELS STREET,SOUTH GRANVILLE,2142,NSW,AUSTRALIA,"{'longitude': 151.01453699, 'latitude': -33.85247604}"
35 BARRACOOTA LOOP,LAKELANDS,6180,WA,AUSTRALIA,"{'longitude': 115.77770439, 'latitude': -32.47452482}"
110 BAGNALLS ROAD,COOROY,4563,QLD,AUSTRALIA,"{'longitude': 152.89342729, 'latitude': -26.42813874}"
1B ESPLANADE AVENUE,BRIGHTON,3186,VIC,AUSTRALIA,"{'longitude': 144.98973849, 'latitude': -37.92692757}"
20 JUNIPER COURT,THORNLIE,6108,WA,AUSTRALIA,"{'longitude': 115.9467107, 'latitude': -32.0699366}"
1 MANSON STREET,TELOPEA,2117,NSW,AUSTRALIA,"{'longitude': 151.040379, 'latitude': -33.79714344}"
"UNIT 5, 33 CAVILL STREET",FRESHWATER,2096,NSW,AUSTRALIA,"{'longitude': 151.28281966, 'latitude': -33.77926301}"
11 ENVALL WAY,LEEMING,6149,WA,AUSTRALIA,"{'longitude': 115.85085072, 'latitude': -32.07361661}"
"FLAT 3, 107 WEBB STREET",PIONEER,4825,QLD,AUSTRALIA,"{'longitude': 139.5034827, 'latitude': -20.72562101}"
9 FELGATE PLACE,WARWICK,6024,WA,AUSTRALIA,"{'longitude': 115.79887071, 'latitude': -31.84471661}"
70 MONTEREY KEYS DRIVE,HELENSVALE,4212,QLD,AUSTRALIA,"{'longitude': 153.33940207, 'latitude': -27.88496986}"
26 WINDWARD CIRCUIT,TEA GARDENS,2324,NSW,AUSTRALIA,"{'longitude': 152.15429778, 'latitude': -32.65513923}"
69 CORNWALL STREET,LATHLAIN,6100,WA,AUSTRALIA,"{'longitude': 115.9091307, 'latitude': -31.9638866}"
5 MIRITA PLACE,FORSTER,2428,NSW,AUSTRALIA,"{'longitude': 152.53620348, 'latitude': -32.19864217}"
33 HERMIONE WAY,COOLBELLUP,6163,WA,AUSTRALIA,"{'longitude': 115.80920072, 'latitude': -32.07584661}"
"UNIT 4, 2 DENMAN AVENUE",WILEY PARK,2195,NSW,AUSTRALIA,"{'longitude': 151.06874174, 'latitude': -33.9252396}"
12 NULLARBOR AVENUE,YANCHEP,6035,WA,AUSTRALIA,"{'longitude': 115.6461174, 'latitude': -31.55150642}"
13 SELHURST WAY,BALGA,6061,WA,AUSTRALIA,"{'longitude': 115.8388064, 'latitude': -31.85944605}"
458 MITTAGANG ROAD,COOMA,2630,NSW,AUSTRALIA,"{'longitude': 149.1212655, 'latitude': -36.19313695}"
"UNIT 213, 1 HOWARD STREET",WARNERS BAY,2282,NSW,AUSTRALIA,"{'longitude': 151.64548871, 'latitude': -32.97564899}"
93 JACARANDA ROAD,COOMEALLA,2717,NSW,AUSTRALIA,"{'longitude': 142.02554833, 'latitude': -34.08393742}"
4 HORTONIA AVENUE,SECRET HARBOUR,6173,WA,AUSTRALIA,"{'longitude': 115.76584075, 'latitude': -32.40903661}"
"UNIT 1, 1 CHAPPEL STREET",DIANELLA,6059,WA,AUSTRALIA,"{'longitude': 115.8815307, 'latitude': -31.90499661}"
"UNIT 847, 2 THE CRESCENT",WENTWORTH POINT,2127,NSW,AUSTRALIA,"{'longitude': 151.07540545, 'latitude': -33.83153335}"
88 FORESTVIEW WAY,WOONONA,2517,NSW,AUSTRALIA,"{'longitude': 150.89635046, 'latitude': -34.34903497}"
27 GATLEY CIRCUIT,EVANSTON SOUTH,5116,SA,AUSTRALIA,"{'longitude': 138.73046865, 'latitude': -34.63882558}"
8 DENDARYL DRIVE,BUNDOORA,3083,VIC,AUSTRALIA,"{'longitude': 145.07924893, 'latitude': -37.70128784}"
"SITE 30, 351 HAWTIN ROAD",FORRESTFIELD,6058,WA,AUSTRALIA,"{'longitude': 116.01872069, 'latitude': -31.9833766}"
3018 YASS RIVER ROAD,YASS RIVER,2582,NSW,AUSTRALIA,"{'longitude': 149.19537533, 'latitude': -34.95572118}"
"UNIT 4, 14 HENRY STREET",TIGHES HILL,2297,NSW,AUSTRALIA,"{'longitude': 151.74889824, 'latitude': -32.90639419}"
43 COWARRAL CIRCUIT,WAUCHOPE,2446,NSW,AUSTRALIA,"{'longitude': 152.73471772, 'latitude': -31.47722312}"
"UNIT 15, 39 REGENTVILLE ROAD",GLENMORE PARK,2745,NSW,AUSTRALIA,"{'longitude': 150.66205856, 'latitude': -33.77698675}"
"UNIT 220, 18 THROSBY STREET",WICKHAM,2293,NSW,AUSTRALIA,"{'longitude': 151.75879195, 'latitude': -32.92150944}"
17 INGARA AVENUE,MIRANDA,2228,NSW,AUSTRALIA,"{'longitude': 151.11096793, 'latitude': -34.02886493}"
15 PLAYFAIR STREET,TARRAGINDI,4121,QLD,AUSTRALIA,"{'longitude': 153.04057507, 'latitude': -27.53402339}"
56 HENDERSON DRIVE,SEVILLE GROVE,6112,WA,AUSTRALIA,"{'longitude': 115.9805894, 'latitude': -32.144412}"
"UNIT 4, 16 MARGARET STREET",WEST END,4810,QLD,AUSTRALIA,"{'longitude': 146.79722002, 'latitude': -19.26460037}"
302 GWYDIR HIGHWAY,WATERVIEW,2460,NSW,AUSTRALIA,"{'longitude': 152.91454479, 'latitude': -29.69526332}"
"UNIT 2, 71 GREENHILL ROAD",BAYSWATER NORTH,3153,VIC,AUSTRALIA,"{'longitude': 145.26527679, 'latitude': -37.8241635}"
17 CALDERA CLOSE,MINDARIE,6030,WA,AUSTRALIA,"{'longitude': 115.70020071, 'latitude': -31.67917661}"
4 PYRENEES COURT,CAVERSHAM,6055,WA,AUSTRALIA,"{'longitude': 115.96256068, 'latitude': -31.8628766}"
16 EMMANUEL TERRACE,GLENWOOD,2768,NSW,AUSTRALIA,"{'longitude': 150.94029171, 'latitude': -33.72711129}"
35 BLACKETT AVENUE,YOUNG,2594,NSW,AUSTRALIA,"{'longitude': 148.2997714, 'latitude': -34.30422369}"
"UNIT 10, 8 TOULON CIRCLE",MINDARIE,6030,WA,AUSTRALIA,"{'longitude': 115.70490071, 'latitude': -31.68899661}"
16 DAWSON ROAD,DUMBARTON,6566,WA,AUSTRALIA,"{'longitude': 116.50787858, 'latitude': -31.54522657}"
221-223 PANGUNA STREET,TRINITY BEACH,4879,QLD,AUSTRALIA,"{'longitude': 145.68251977, 'latitude': -16.79890715}"
25 COFFS BEND,SECRET HARBOUR,6173,WA,AUSTRALIA,"{'longitude': 115.76594975, 'latitude': -32.40530261}"
12 STARBOARD STREET,TRINITY BEACH,4879,QLD,AUSTRALIA,"{'longitude': 145.69512436, 'latitude': -16.80034425}"
108 GLENNIE STREET,WYOMING,2250,NSW,AUSTRALIA,"{'longitude': 151.35193909, 'latitude': -33.41316075}"
46 GRAGIN ROAD,WARIALDA,2402,NSW,AUSTRALIA,"{'longitude': 150.58511692, 'latitude': -29.54057611}"
7 WALKERS LANE,ST CLAIR,2759,NSW,AUSTRALIA,"{'longitude': 150.78531372, 'latitude': -33.8074887}"
70 THIRD AVENUE,KENDENUP,6323,WA,AUSTRALIA,"{'longitude': 117.62467666, 'latitude': -34.4868865}"
7 MURRAY STREET,GOL GOL,2738,NSW,AUSTRALIA,"{'longitude': 142.22718956, 'latitude': -34.18306428}"
9 DANGAR STREET,WALLSEND,2287,NSW,AUSTRALIA,"{'longitude': 151.67390423, 'latitude': -32.90324656}"
15 NORTHBROOK STREET,SINNAMON PARK,4073,QLD,AUSTRALIA,"{'longitude': 152.94627376, 'latitude': -27.54605404}"
40 BIGNELL DRIVE,WEST BUSSELTON,6280,WA,AUSTRALIA,"{'longitude': 115.31220912, 'latitude': -33.66103416}"
11 KING STREET,KENSINGTON,6151,WA,AUSTRALIA,"{'longitude': 115.87760071, 'latitude': -31.98399661}"
"UNIT 2010, 8C JUNCTION STREET",RYDE,2112,NSW,AUSTRALIA,"{'longitude': 151.09812318, 'latitude': -33.81886646}"
140A WALPOLE STREET,BENTLEY,6102,WA,AUSTRALIA,"{'longitude': 115.9032307, 'latitude': -32.0097466}"
36 ESPLANADE,ZILZIE,4710,QLD,AUSTRALIA,"{'longitude': 150.82336885, 'latitude': -23.27736392}"
26 TREETOP WAY,BALDIVIS,6171,WA,AUSTRALIA,"{'longitude': 115.7993526, 'latitude': -32.3250357}"
13A MONTAGUE WAY,COOLBELLUP,6163,WA,AUSTRALIA,"{'longitude': 115.81477626, 'latitude': -32.07964645}"
74 OLDFIELD ROAD,SINNAMON PARK,4073,QLD,AUSTRALIA,"{'longitude': 152.95087993, 'latitude': -27.54424016}"
62 BREMNER CIRCLE,CANNING VALE,6155,WA,AUSTRALIA,"{'longitude': 115.93009071, 'latitude': -32.0995466}"
114 BUNDANOON ROAD,WORONORA HEIGHTS,2233,NSW,AUSTRALIA,"{'longitude': 151.03080759, 'latitude': -34.03209112}"
53 MAIN STREET,MEEKATHARRA,6642,WA,AUSTRALIA,"{'longitude': 118.49697952, 'latitude': -26.59082521}"
"UNIT 1304, 3422 SURFERS PARADISE BOULEVARD",SURFERS PARADISE,4217,QLD,AUSTRALIA,"{'longitude': 153.42868667, 'latitude': -27.99165012}"
7 LIMBEE GLADE,HUNTINGDALE,6110,WA,AUSTRALIA,"{'longitude': 115.9646807, 'latitude': -32.0840966}"
4 MILLAR ROAD,NORTH BEACH,6020,WA,AUSTRALIA,"{'longitude': 115.75543071, 'latitude': -31.85681661}"
1 PETERS STREET,WARWICK,4370,QLD,AUSTRALIA,"{'longitude': 152.02452398, 'latitude': -28.20196217}"
"UNIT 2106, 9 FERNY AVENUE",SURFERS PARADISE,4217,QLD,AUSTRALIA,"{'longitude': 153.42736559, 'latitude': -28.00074746}"
13 LAVETER STREET,BROOMEHILL VILLAGE,6318,WA,AUSTRALIA,"{'longitude': 117.63962542, 'latitude': -33.8418293}"
155 MACAULAY ROAD,TANSEY,4601,QLD,AUSTRALIA,"{'longitude': 152.08957236, 'latitude': -26.0351241}"
25 IVANHOE STREET,VICTORY HEIGHTS,6432,WA,AUSTRALIA,"{'longitude': 121.4788203, 'latitude': -30.77732597}"
"UNIT 10, 15 GEORGE STREET",LIVERPOOL,2170,NSW,AUSTRALIA,"{'longitude': 150.92562722, 'latitude': -33.916994}"
57 LANCELOT STREET,CONDELL PARK,2200,NSW,AUSTRALIA,"{'longitude': 151.01373748, 'latitude': -33.92205233}"
4 CASCADES STREET,SPRINGFIELD LAKES,4300,QLD,AUSTRALIA,"{'longitude': 152.92216776, 'latitude': -27.67509255}"
"UNIT 713, 3-11 ORARA STREET",WAITARA,2077,NSW,AUSTRALIA,"{'longitude': 151.10396628, 'latitude': -33.70884204}"
35 KUMARINA DRIVE,SECRET HARBOUR,6173,WA,AUSTRALIA,"{'longitude': 115.76735575, 'latitude': -32.39979461}"
525 THE BOULEVARD,IVANHOE EAST,3079,VIC,AUSTRALIA,"{'longitude': 145.06874492, 'latitude': -37.76900384}"
14 BARAMBAH ROAD,ROSEVILLE,2069,NSW,AUSTRALIA,"{'longitude': 151.19380426, 'latitude': -33.78599263}"
2 SUMMIT DRIVE,BANORA POINT,2486,NSW,AUSTRALIA,"{'longitude': 153.5513645, 'latitude': -28.22384381}"
352 LUSKINTYRE ROAD,LUSKINTYRE,2321,NSW,AUSTRALIA,"{'longitude': 151.43130977, 'latitude': -32.67534661}"
46B CLYDE AVENUE,MOOREBANK,2170,NSW,AUSTRALIA,"{'longitude': 150.95342865, 'latitude': -33.94224078}"
18A RAINE ROAD,PADSTOW,2211,NSW,AUSTRALIA,"{'longitude': 151.02433652, 'latitude': -33.9491717}"
41 VALLEY ROAD,WENTWORTH FALLS,2782,NSW,AUSTRALIA,"{'longitude': 150.36356146, 'latitude': -33.71293826}"
18 FARRIN STREET,ATTADALE,6156,WA,AUSTRALIA,"{'longitude': 115.80712072, 'latitude': -32.02340661}"
3 RAMSAY CLOSE,NARELLAN VALE,2567,NSW,AUSTRALIA,"{'longitude': 150.75365768, 'latitude': -34.04391912}"
16 SCHOFIELD STREET,EDEN HILL,6054,WA,AUSTRALIA,"{'longitude': 115.95344069, 'latitude': -31.8912266}"
7 RAE PLACE,WOOLLOOMOOLOO,2011,NSW,AUSTRALIA,"{'longitude': 151.22162117, 'latitude': -33.8727624}"
"UNIT 6, 36 HAWTHORNE PARADE",HABERFIELD,2045,NSW,AUSTRALIA,"{'longitude': 151.14313015, 'latitude': -33.88771986}"
"UNIT 16, 16 MAXIM STREET",WEST RYDE,2114,NSW,AUSTRALIA,"{'longitude': 151.08923861, 'latitude': -33.80977377}"
"UNIT 305, 231 MILLER STREET",NORTH SYDNEY,2060,NSW,AUSTRALIA,"{'longitude': 151.20791938, 'latitude': -33.835266}"
28 VIVEASH ROAD,MIDDLE SWAN,6056,WA,AUSTRALIA,"{'longitude': 116.01500068, 'latitude': -31.8701266}"
745 VICTORIA ROAD,RYDE,2112,NSW,AUSTRALIA,"{'longitude': 151.10362942, 'latitude': -33.81544713}"
39 PARKLAND AVENUE,MACQUARIE FIELDS,2564,NSW,AUSTRALIA,"{'longitude': 150.88530514, 'latitude': -33.98670069}"
9 SOLEY PLACE,FERNDALE,6148,WA,AUSTRALIA,"{'longitude': 115.9331507, 'latitude': -32.0282866}"
38 WILLIS STREET,ROOTY HILL,2766,NSW,AUSTRALIA,"{'longitude': 150.84367067, 'latitude': -33.77709898}"
89 EBSWORTH STREET,WEST TAMWORTH,2340,NSW,AUSTRALIA,"{'longitude': 150.92334503, 'latitude': -31.09438401}"
53 LEXINGTON PARADE,ADAMSTOWN HEIGHTS,2289,NSW,AUSTRALIA,"{'longitude': 151.708144, 'latitude': -32.94728384}"
47 KING STREET,WARNERS BAY,2282,NSW,AUSTRALIA,"{'longitude': 151.64833136, 'latitude': -32.97328543}"
"UNIT 25, 87 CLARKE STREET",SOUTH BUNBURY,6230,WA,AUSTRALIA,"{'longitude': 115.63877381, 'latitude': -33.34571557}"
28 GRANTHAM ROAD,SEVEN HILLS,2147,NSW,AUSTRALIA,"{'longitude': 150.93367031, 'latitude': -33.78023752}"
13 HARMONY WAY,KEWDALE,6105,WA,AUSTRALIA,"{'longitude': 115.93072498, 'latitude': -31.97870258}"
"UNIT 2, 7 CITY VIEW DRIVE",EAST LISMORE,2480,NSW,AUSTRALIA,"{'longitude': 153.2853739, 'latitude': -28.82865044}"
14 FREW AVENUE,HELENSBURGH,2508,NSW,AUSTRALIA,"{'longitude': 150.97421863, 'latitude': -34.20270919}"
227 IMLAY STREET,EDEN,2551,NSW,AUSTRALIA,"{'longitude': 149.90760584, 'latitude': -37.06812118}"
101 BELMORE ROAD,BURRANGONG,2594,NSW,AUSTRALIA,"{'longitude': 148.25232045, 'latitude': -34.29829682}"
"UNIT 8, 24 MOUNT STREET",COOGEE,2034,NSW,AUSTRALIA,"{'longitude': 151.25253701, 'latitude': -33.91416495}"
8 CROCKETT STREET,DAYLESFORD,3460,VIC,AUSTRALIA,"{'longitude': 144.14973097, 'latitude': -37.33667914}"
453 WATER STREET,HAY,2711,NSW,AUSTRALIA,"{'longitude': 144.83749117, 'latitude': -34.51044526}"
